TEODP Subset Summer 2017 CPU:ProgramCode_DP-CR3000_Updated_28-Jul-2016.CR3,,,,,,,,,,,,,
TimeStamp,WS10mMax_m/s,WS10mMin_m/s,WS10mAvg_m/s,WS10mStd_m/s,WS2mMax_m/s,WS2mMin_m/s,WS2mAvg_m/s,WS2mStd_m/s,WindDir10m_Deg,AirT10mAvg_DegC,AirT2mAvg_DegC,BPAvg_mmHg,RH_Perc
8/10/2017 0:15,3.27,1.1,2.09,0.45,2.5,0.25,1.47,0.44,117.8,27.02,26.72,461.2,70.07
8/10/2017 0:30,3.79,1.39,2.29,0.52,2.8,0.85,1.79,0.4,124.5,26.97,26.74,461.2,70.65
8/10/2017 0:45,3.51,0.99,2.29,0.52,2.95,0.93,1.9,0.38,123.5,26.95,26.77,461.2,70.52
8/10/2017 1:00,3.27,1.45,2.2,0.39,3.1,1.23,2.08,0.45,134.8,26.91,26.79,461.2,70.34
8/10/2017 1:15,3.01,1,1.79,0.42,2.58,0.85,1.54,0.32,143.7,26.78,26.61,461.3,71.23
8/10/2017 1:30,2.51,0.77,1.4,0.39,2.2,0,0.83,0.6,121.2,26.64,26.44,461.3,72.08
8/10/2017 1:45,3.09,0.72,1.57,0.6,2.95,0,1.02,0.76,131,26.5,26.22,461.3,72.14
8/10/2017 2:00,2.68,0.95,1.7,0.34,2.5,0,1.27,0.42,149.3,26.52,26.36,461.3,72.48
8/10/2017 2:15,2.93,1.19,1.77,0.28,2.13,0.48,1.21,0.29,149.3,26.32,26.09,461.8,73.98
8/10/2017 2:30,2.66,1.13,1.85,0.33,2.28,0,1.16,0.4,131.5,26.11,25.75,461.8,74.63
8/10/2017 2:45,2.3,0.83,1.46,0.37,1.75,0,0.98,0.4,142.5,26.06,25.85,461.8,74.43
8/10/2017 3:00,2.65,0.82,1.4,0.4,1.9,0,1.11,0.44,129.6,25.86,25.65,461.8,75.35
8/10/2017 3:15,2.63,1.43,1.91,0.24,2.28,0.85,1.48,0.29,127,25.82,25.67,462.1,75.82
8/10/2017 3:30,1.71,0.61,1.16,0.23,1.45,0,0.52,0.48,137.3,25.64,25.45,462.1,76.77
8/10/2017 3:45,1.81,0.74,1.23,0.2,1.23,0,0.55,0.36,156.6,25.5,25.1,462.1,78.07
8/10/2017 4:00,1.91,0.93,1.48,0.19,1.3,0,0.63,0.39,151.5,25.17,24.76,462.1,79.72
8/10/2017 4:15,2.02,0.88,1.33,0.26,1.53,0,0.5,0.39,163.7,25.22,24.81,462.8,79.85
8/10/2017 4:30,2.26,1.24,1.72,0.22,1.53,0.63,1.03,0.17,160.2,25.04,24.68,462.8,80.6
8/10/2017 4:45,2.21,0.58,1.41,0.32,1.6,0,0.88,0.36,146.6,24.95,24.67,462.8,80.9
8/10/2017 5:00,2.01,0.45,1.33,0.4,1.53,0,0.7,0.47,112.8,24.93,24.68,462.8,81.1
8/10/2017 5:15,0.83,0,0.43,0.21,0,0,0,0,134.1,24.73,24.3,463.1,82.1
8/10/2017 5:30,0.6,0,0.18,0.22,0,0,0,0,176.7,24.52,23.91,463.1,83.4
8/10/2017 5:45,1.4,0,0.89,0.25,0,0,0,0,170.2,24.46,23.71,463.1,84.6
8/10/2017 6:00,1.32,0.5,0.93,0.19,0,0,0,0,158,24.41,23.61,463.1,86.7
8/10/2017 6:15,1.24,0.5,0.92,0.2,0,0,0,0,166.6,24.3,23.76,463.4,87.2
8/10/2017 6:30,1.11,0,0.48,0.24,0,0,0,0,133.1,24.17,23.62,463.4,87.3
8/10/2017 6:45,1.58,0.31,0.93,0.34,0.85,0,0.15,0.25,190.6,24.23,23.54,463.4,88.3
8/10/2017 7:00,1.62,0.74,1.25,0.2,1.08,0,0.3,0.33,181,24.26,23.73,463.4,88.4
8/10/2017 7:15,2.58,0.81,1.51,0.46,1.6,0,0.58,0.51,182,24.22,23.84,464.2,88.6
8/10/2017 7:30,1.95,0.33,0.94,0.32,0.93,0,0.14,0.27,235.6,24.26,24.07,464.2,88.1
8/10/2017 7:45,2.26,0,1.07,0.67,1.83,0,0.63,0.62,343.3,23.96,23.94,464.2,87
8/10/2017 8:00,2.29,1.04,1.62,0.32,1.83,0.4,1.21,0.31,327.3,22.91,23.12,464.2,88.4
8/10/2017 8:15,1.56,0.58,1.05,0.27,1.53,0,0.65,0.45,194.3,24.13,24.32,463.5,86.8
8/10/2017 8:30,2.73,0.84,1.8,0.45,2.65,0,1.39,0.42,203.5,25.2,25.42,463.5,83.7
8/10/2017 8:45,4.05,1.79,3.14,0.52,3.48,1.3,2.25,0.47,211.8,25.73,26.12,463.5,79.15
8/10/2017 9:00,4.02,1.33,2.69,0.54,3.25,0.63,1.98,0.47,243.6,26.45,26.91,463.5,73.86
8/10/2017 9:15,4.85,1.38,3.07,0.69,4,0.93,2.34,0.58,180.8,26.83,27.36,460.9,72.13
8/10/2017 9:30,5.44,1.96,3.33,0.76,4.75,1.15,2.54,0.69,169.1,27.35,27.95,460.9,68.56
8/10/2017 9:45,5.04,1.23,3.37,0.79,4.38,1,2.63,0.72,166.1,27.83,28.42,460.9,68.71
8/10/2017 10:00,4.55,1.11,2.74,0.7,3.7,0.48,2.12,0.66,233.4,28.09,28.75,460.9,65.52
8/10/2017 10:15,3.48,0.36,1.86,0.71,3.18,0,1.59,0.67,66.38,28.48,29.13,458.5,64.39
8/10/2017 10:30,3.95,0.73,2.25,0.77,3.4,0,1.9,0.69,173.7,28.67,29.68,458.5,62.44
8/10/2017 10:45,3.3,0.28,1.7,0.67,2.8,0,1.43,0.7,166.4,29.11,30,458.5,60.97
8/10/2017 11:00,3.12,0,1.55,0.69,2.65,0,1.2,0.74,66.8,29.42,30.36,458.5,58.76
8/10/2017 11:15,3.1,0,1.54,0.89,2.88,0,1.18,0.87,148.8,29.75,30.59,456.3,59.54
8/10/2017 11:30,4.24,0.66,2.16,0.84,3.18,0,1.77,0.75,168.1,29.72,30.44,456.3,57.12
8/10/2017 11:45,3.27,0.31,1.63,0.64,3.03,0,1.21,0.78,148.1,29.87,30.59,456.3,58.67
8/10/2017 12:00,4.12,0.53,2.06,0.71,4.3,0,1.84,0.77,137.1,30.36,31.27,456.3,55.33
8/10/2017 12:15,4.4,0.01,2.41,0.87,3.78,0,2.07,0.8,149.5,30.75,31.79,455.6,52.78
8/10/2017 12:30,4.72,0.86,2.9,0.97,4.38,0,2.51,0.89,126.4,30.95,31.84,455.6,51.45
8/10/2017 12:45,4.68,0.42,2.15,0.9,4.38,0,1.86,1.01,73.11,31.13,31.92,455.6,48.55
8/10/2017 13:00,4.1,0.01,1.87,1,3.7,0,1.55,0.94,163.5,31.5,32.19,455.6,47.38
8/10/2017 13:15,4.23,0,1.61,1.03,4.15,0,1.37,1.08,141.2,32.32,33.04,454.5,42.35
8/10/2017 13:30,4.64,1.06,2.66,0.82,4.75,0.4,2.32,0.84,156.3,32.64,33.64,454.5,44.49
8/10/2017 13:45,4.32,0,1.76,1.11,4.15,0,1.54,1.04,111.2,32.54,33.19,454.5,43.7
8/10/2017 14:00,4.89,0.46,2.62,1.12,4.83,0,2.27,1.05,154.6,32.76,33.61,454.5,41.12
8/10/2017 14:15,4.94,0.39,2.11,0.8,4.68,0,1.77,0.78,149.8,32.68,33.27,453.4,44.24
8/10/2017 14:30,3.03,0.79,1.86,0.5,3.18,0,1.56,0.6,104.6,32.71,33.26,453.4,38.6
8/10/2017 14:45,5.5,0,2.29,1.56,4.83,0,1.9,1.41,131.2,33.7,34.67,453.4,39.63
8/10/2017 15:00,3.99,0.65,2.22,0.71,3.33,0.33,1.83,0.69,98.3,33.66,34.77,453.4,36.44
8/10/2017 15:15,3.09,0,1.18,0.73,3.25,0,1.12,0.81,171.8,34.35,35.23,453.2,35.44
8/10/2017 15:30,5.6,0.57,2.84,1.07,4.23,0.25,2.4,0.89,157,34.62,35.67,453.2,34.83
8/10/2017 15:45,4.25,0.92,2.54,0.78,4.08,0.63,2.21,0.83,136.2,33.53,34.13,453.2,36.67
8/10/2017 16:00,4.65,0,2.21,1.29,3.78,0,1.83,1.21,59.76,33.33,33.73,453.2,39.82
8/10/2017 16:15,3.24,0.64,2.29,0.56,3.18,0,1.83,0.59,163.5,33.18,33.41,453.4,37.16
8/10/2017 16:30,3.85,0.39,2.13,0.8,3.55,0,1.8,0.79,93.1,34.16,34.86,453.4,35.32
8/10/2017 16:45,6.46,0,2.72,1.49,5.95,0,2.31,1.4,138,34.43,35.22,453.4,32.54
8/10/2017 17:00,4.49,1.1,2.71,0.79,4.08,0.55,2.27,0.72,80.8,34.28,35.04,453.4,33.58
8/10/2017 17:15,4.64,0.76,2.9,0.79,4.38,0.33,2.5,0.69,67,34.32,34.92,453.1,32.49
8/10/2017 17:30,4.9,0.61,2.61,1.01,4.08,0,2.12,0.87,115.1,34.4,34.99,453.1,32.93
8/10/2017 17:45,4.97,0.35,2.48,1.15,4.23,0,2.02,1.03,179.8,34.4,34.89,453.1,32.23
8/10/2017 18:00,4.19,0.75,2.28,0.87,3.55,0,1.86,0.86,88.7,34.5,35.02,453.1,33.49
8/10/2017 18:15,4.32,1.05,2.89,0.74,3.63,0.7,2.36,0.66,82.7,34.38,34.84,453.6,32.24
8/10/2017 18:30,4.07,1.15,2.63,0.61,3.63,0.55,2.05,0.57,66.81,34.19,34.43,453.6,33.92
8/10/2017 18:45,3.26,1.36,2.26,0.36,2.43,0.93,1.57,0.34,63.93,33.53,33.32,453.6,36.68
8/10/2017 19:00,2.54,1.28,1.85,0.22,1.68,0.25,1.05,0.28,72.23,33.26,32.93,453.6,38.49
8/10/2017 19:15,2.67,1.05,1.74,0.3,1.68,0,0.93,0.4,91.7,33.18,32.75,455.6,39.17
8/10/2017 19:30,2.07,0.75,1.37,0.31,1.9,0,0.45,0.48,106.6,33.3,33.09,455.6,39.84
8/10/2017 19:45,1.88,0.87,1.31,0.18,1.15,0,0.3,0.34,98,33.39,33.21,455.6,38.58
8/10/2017 20:00,1.94,0.87,1.31,0.21,1,0,0.27,0.31,92.9,33.2,32.76,455.6,41.53
8/10/2017 20:15,1.55,0.93,1.2,0.16,0.25,0,0.01,0.04,116.5,32.88,31.95,456.2,42.85
8/10/2017 20:30,2.64,0.89,1.44,0.33,1.98,0,0.56,0.59,126.4,32.77,31.97,456.2,40.14
8/10/2017 20:45,3.18,1.34,2.12,0.37,2.58,0.78,1.64,0.41,130.8,32.52,32.13,456.2,40.11
8/10/2017 21:00,3.72,1.19,2.3,0.63,3.7,1.15,2.19,0.55,143.6,32.39,32.27,456.2,42.72
8/10/2017 21:15,3.19,1.31,2.11,0.45,2.43,0.4,1.42,0.39,89.8,32,31.66,457.3,47.14
8/10/2017 21:30,3.08,1.27,2.13,0.43,2.43,0.7,1.45,0.42,111.4,31.55,31.13,457.3,49.84
8/10/2017 21:45,3.68,0.9,2.27,0.61,2.8,1,1.69,0.42,123.3,31.34,31.04,457.3,50.21
8/10/2017 22:00,3.57,1.49,2.36,0.57,2.8,1.15,1.84,0.39,120.2,31.35,31.1,457.3,50.17
8/10/2017 22:15,4.02,1.34,2.62,0.61,3.48,1.08,1.98,0.49,115.6,31.2,30.94,457.8,51.26
8/10/2017 22:30,4.7,1.82,3.1,0.67,4.38,1.53,2.58,0.55,119.7,31.16,30.97,457.8,51.44
8/10/2017 22:45,5.61,2.28,3.63,0.65,6.18,2.05,3.51,0.69,133,31.25,31.16,457.8,49.25
8/10/2017 23:00,5.58,2.22,3.75,0.76,6.03,1.83,3.32,0.71,167.5,31.44,31.34,457.8,48.22
8/10/2017 23:15,6.67,2.94,4.36,0.81,5.73,1.9,3.54,0.84,151.1,31.35,31.21,458.2,49.62
8/10/2017 23:30,6.26,2.54,4.5,0.83,6.1,2.28,3.77,0.64,162.6,31.05,30.93,458.2,51.28
8/10/2017 23:45,5.53,2.29,3.81,0.74,4.53,1.98,3.07,0.55,134.6,30.69,30.53,458.2,52.98
8/11/2017 0:00,5,2.27,3.22,0.46,4,1.6,2.68,0.48,156.4,30.46,30.33,458.2,54.62
8/11/2017 0:15,4.08,2.06,2.95,0.46,3.55,1.68,2.54,0.39,118.1,30.28,30.12,458.9,55.33
8/11/2017 0:30,4.14,2.07,3.09,0.47,4.15,1.68,2.69,0.5,143.6,30.19,30.07,458.9,56.13
8/11/2017 0:45,4.54,1.99,3.2,0.59,3.93,1.45,2.74,0.57,146.4,30.1,29.98,458.9,56.92
8/11/2017 1:00,4.19,1.64,2.97,0.53,3.4,1.45,2.41,0.41,157,29.9,29.74,458.9,57.99
8/11/2017 1:15,3.77,1.31,2.37,0.53,3.4,1.15,2.05,0.5,143.4,29.72,29.57,459.6,58.74
8/11/2017 1:30,4.51,2.05,3.24,0.53,4.23,1.38,2.66,0.51,154.3,29.64,29.51,459.6,59.55
8/11/2017 1:45,4.72,2.18,3.71,0.52,4,1.75,3.05,0.44,151.9,29.49,29.36,459.6,60.38
8/11/2017 2:00,4.84,2.3,3.5,0.61,4.3,1.6,2.76,0.54,160.6,29.36,29.22,459.6,61.35
8/11/2017 2:15,5.2,2.36,3.31,0.46,4.3,1.75,2.77,0.51,149.3,29.16,29.04,459.7,62.02
8/11/2017 2:30,5.15,2.34,3.51,0.48,4.53,1.9,2.85,0.51,160.6,29.07,28.94,459.7,62.54
8/11/2017 2:45,5.09,1.94,3.12,0.64,3.85,1,2.38,0.59,157.4,28.89,28.74,459.7,63.16
8/11/2017 3:00,4.17,1.88,2.95,0.43,3.1,1.08,2.13,0.43,144.6,28.71,28.47,459.7,63.8
8/11/2017 3:15,4.05,2.17,2.96,0.38,2.95,1.23,1.95,0.36,163.3,28.55,28.24,460.2,64.14
8/11/2017 3:30,4.05,2.08,2.75,0.34,3.1,1.23,1.88,0.39,166.2,28.46,28.16,460.2,64.24
8/11/2017 3:45,4.05,1.87,2.76,0.43,2.88,1,1.91,0.34,182.3,28.34,28.05,460.2,64.25
8/11/2017 4:00,3.75,1.85,2.64,0.38,2.5,1.08,1.77,0.31,174.2,28.16,27.89,460.2,64.82
8/11/2017 4:15,3.66,1.92,2.56,0.32,2.43,1.08,1.68,0.32,153.3,27.95,27.67,460.1,65.9
8/11/2017 4:30,3.09,1.79,2.34,0.29,2.05,0.85,1.43,0.22,167.7,27.8,27.44,460.1,66.88
8/11/2017 4:45,3.44,2,2.72,0.27,2.5,1,1.78,0.31,169.8,27.65,27.34,460.1,67.09
8/11/2017 5:00,3.45,1.99,2.77,0.31,2.95,1,1.83,0.36,171.4,27.53,27.24,460.2,67.71
8/11/2017 5:15,3.38,1.58,2.6,0.37,2.73,1,1.75,0.39,180.8,27.49,27.22,460.6,67.91
8/11/2017 5:30,3.52,1.48,2.43,0.42,2.65,0.63,1.56,0.35,169.4,27.47,27.2,460.6,68.52
8/11/2017 5:45,3.8,1.68,2.38,0.39,3.25,0.55,1.57,0.45,172.9,27.42,27.17,460.6,68.89
8/11/2017 6:00,3.02,1.46,2.28,0.37,2.58,0.7,1.47,0.35,188.2,27.34,27.12,460.6,69.1
8/11/2017 6:15,4.05,2.2,2.95,0.45,3.03,1.15,1.9,0.39,197.2,27.24,27.06,460.7,69.57
8/11/2017 6:30,6.65,1.19,3,0.96,4.98,0.78,2.06,0.79,323.3,27.13,26.97,460.7,70.71
8/11/2017 6:45,8.1,0.81,4.42,1.82,7.22,0.93,3.56,1.49,304.6,27.29,27.19,460.7,67.21
8/11/2017 7:00,9.04,2.93,5.23,1.43,7.45,2.28,4.35,1.14,314.6,26.08,26.07,460.7,68.39
8/11/2017 7:15,5.71,2.59,4.08,0.75,5.13,1.9,3.29,0.63,333.6,24.98,24.93,461.5,70.23
8/11/2017 7:30,6.63,1.84,4.03,1.08,5.8,1.15,3.3,1.08,320.5,24.78,24.78,461.5,69.28
8/11/2017 7:45,4.96,1.6,2.98,0.71,4.08,1,2.36,0.62,329.4,24.78,24.82,461.5,68.84
8/11/2017 8:00,4.9,1.3,3.01,0.75,4.23,1.08,2.49,0.64,0.223,24.76,24.79,461.5,67.69
8/11/2017 8:15,6.79,2.09,3.68,0.89,5.13,1.83,2.91,0.73,350.5,24.94,25.04,462.2,64.02
8/11/2017 8:30,7.22,1.96,3.7,0.91,5.65,1.53,3.05,0.78,341.5,25.58,25.92,462.2,60.56
8/11/2017 8:45,5.29,2.13,3.61,0.72,4.53,1.53,2.92,0.72,335,25.85,26.34,462.2,59.47
8/11/2017 9:00,4.46,1.3,3.06,0.79,4.15,0.78,2.56,0.71,351.8,26.48,27.02,462.2,57.71
8/11/2017 9:15,5.36,2.35,3.67,0.63,4.38,1.83,3.02,0.56,23.52,26.54,27.19,460.7,56.93
8/11/2017 9:30,4.98,1.54,3.44,0.71,3.78,1.53,2.79,0.5,17.37,26.59,27.12,460.7,56.54
8/11/2017 9:45,4.56,1.88,3.2,0.65,4.53,1.53,2.77,0.58,301.9,26.97,27.53,460.7,55.12
8/11/2017 10:00,5.75,2.14,4.02,0.91,4.9,1.53,3.35,0.82,317.5,26.92,27.36,460.7,57.76
8/11/2017 10:15,7.1,1.49,3.89,1.12,5.8,1.3,3.18,0.89,308.5,27.09,27.76,459.4,55.65
8/11/2017 10:30,5.57,0.39,3.03,1.26,4.83,0,2.43,1.21,273.4,27.36,28.21,459.4,53.34
8/11/2017 10:45,2.97,0,1.66,0.68,2.65,0,1.43,0.69,263.5,27.94,28.64,459.4,52.2
8/11/2017 11:00,1.83,0,1.02,0.5,1.98,0,0.8,0.58,108.5,28.31,28.83,459.4,52.91
8/11/2017 11:15,3.22,0.37,1.54,0.63,2.43,0,1.32,0.64,156.3,28.67,29.41,457.8,51.1
8/11/2017 11:30,3.38,1.25,2.34,0.46,3.03,0.93,2.06,0.46,158.4,28.93,29.69,457.8,48.39
8/11/2017 11:45,4.6,1.35,2.52,0.64,4.45,0.85,2.2,0.68,143.4,29.69,30.46,457.8,48.15
8/11/2017 12:00,4.58,2.36,3.48,0.56,4.3,1.6,2.93,0.62,153.7,30.17,31.12,457.8,44.87
8/11/2017 12:15,5.91,2.11,4.32,0.76,4.98,1.83,3.6,0.69,151.6,30.83,31.91,456,42.92
8/11/2017 12:30,6.16,1.81,3.97,1.07,5.27,0.78,3.16,0.93,193.8,31.61,32.55,456,40.82
8/11/2017 12:45,6.48,1.32,3.8,1.24,5.5,1.23,3.04,0.95,238.9,31.91,32.89,456,41.57
8/11/2017 13:00,6.48,0.98,3.57,1.06,5.35,1.15,2.86,0.73,251.4,32.33,33.21,456,40.17
8/11/2017 13:15,5.92,1.38,3.63,1.17,5.27,0.85,2.67,0.96,175.3,32.66,33.58,454.9,40.01
8/11/2017 13:30,6.46,1.5,3.74,1.21,5.2,1.15,2.88,0.97,259.7,32.6,33.46,454.9,39.1
8/11/2017 13:45,6.21,0.34,2.96,1.22,5.05,0.25,2.43,0.91,203,33.2,33.97,454.9,39.32
8/11/2017 14:00,5.66,0.34,2.96,1.08,4.53,0,2.35,0.91,213.2,33.4,34.21,454.9,38.15
8/11/2017 14:15,5.12,0.56,2.61,0.98,4,0,2.01,0.87,259.4,33.64,34.49,454.3,36.69
8/11/2017 14:30,6.21,1.41,3.29,1.11,4.83,1,2.66,0.88,221,33.67,34.55,454.3,38.01
8/11/2017 14:45,5.15,0.48,2.32,0.9,5.2,0,1.84,0.98,248.8,34.41,35.08,454.3,35.59
8/11/2017 15:00,4.55,0.49,2.5,0.95,4.45,0,2.07,0.88,219.9,34.59,35.27,454.3,34.83
8/11/2017 15:15,3.94,0.62,2.29,0.87,3.48,0,1.82,0.81,230.6,34.53,35.33,452.9,34.65
8/11/2017 15:30,4.83,1.03,2.62,0.8,4,0.7,2.12,0.74,353.3,34.47,35.12,452.9,33.97
8/11/2017 15:45,5.76,0.43,2.61,1.12,5.05,0,2.08,0.95,277.7,35.18,36.15,452.9,32.74
8/11/2017 16:00,6.41,0.43,3.29,1.25,5.57,0.33,2.73,1.04,310.2,34.97,35.94,452.9,33.99
8/11/2017 16:15,4.68,0.23,2.63,1,3.93,0,2.12,0.87,236.1,34.74,35.56,452.9,32.91
8/11/2017 16:30,3.36,0.3,2.22,0.63,2.65,0,1.82,0.53,3.369,34.2,34.77,452.9,36.31
8/11/2017 16:45,4.47,0.86,2.39,0.79,3.63,0.33,1.88,0.69,282.5,34.54,35.06,452.9,34.16
8/11/2017 17:00,4.7,0.25,2.41,1.06,4.38,0,1.98,0.94,297.7,35.12,35.8,452.9,33.19
8/11/2017 17:15,4.36,0.29,2.48,0.78,3.7,0,2.01,0.7,4.11,34.8,35.43,452.3,35.84
8/11/2017 17:30,6.62,0.86,3.19,1.39,6.1,0.25,2.56,1.15,354,34.27,34.72,452.3,34.96
8/11/2017 17:45,6.69,2.17,4.32,1.06,5.65,1.83,3.44,0.93,2.246,33.71,34.04,452.3,36.93
8/11/2017 18:00,5.87,1.97,3.86,0.9,4.98,1.6,3.25,0.79,1.541,34.11,34.62,452.4,34.4
8/11/2017 18:15,4.82,1.56,3.23,0.6,4.3,1.6,2.78,0.55,315.4,34.21,34.79,453.2,34.29
8/11/2017 18:30,4.82,1.7,3.33,0.63,4.15,1.23,2.7,0.64,340.6,34.04,34.52,453.2,35.87
8/11/2017 18:45,6.6,1.8,3.97,0.99,6.1,1.6,3.3,0.88,330.7,33.82,34.32,453.2,37.22
8/11/2017 19:00,5.92,2.28,4.26,0.73,4.9,1.53,3.3,0.65,346.4,33.23,33.65,453.2,39.69
8/11/2017 19:15,5.75,2.29,3.85,0.78,4.68,1.75,3.1,0.72,12.11,32.8,33.17,453.5,41.43
8/11/2017 19:30,5.53,1.87,3.96,0.8,4.75,1.68,3.17,0.74,349.6,32.35,32.66,453.5,42.78
8/11/2017 19:45,5.57,1.95,3.8,0.8,4.38,1.53,3.02,0.68,2.07,31.91,32.09,453.5,44.06
8/11/2017 20:00,5.5,2.34,3.8,0.67,4.53,1.68,2.97,0.58,9.87,31.43,31.49,453.6,47.53
8/11/2017 20:15,5.72,2.28,3.99,0.72,4.75,1.45,2.85,0.7,20.52,30.83,30.74,456,51.45
8/11/2017 20:30,5.53,1.76,3.75,0.89,4.9,1.23,2.64,0.68,18.95,30.21,30.12,456,55.36
8/11/2017 20:45,4.99,1.61,3.35,0.61,4.68,1.08,2.37,0.54,21.9,29.73,29.62,456,55.76
8/11/2017 21:00,4.68,1.7,3.1,0.61,3.78,1.08,2.13,0.55,19.66,29.47,29.33,456,57.29
8/11/2017 21:15,3.32,1.34,2.44,0.38,2.28,0.7,1.53,0.32,18.58,29.11,28.89,458.4,58.5
8/11/2017 21:30,3.19,0.98,2,0.47,2.05,0,1.03,0.5,41.96,28.8,28.59,458.4,59.46
8/11/2017 21:45,3.39,0.98,2.02,0.51,2.43,0,1.18,0.46,21.57,28.71,28.51,458.4,59.68
8/11/2017 22:00,3.16,1.61,2.28,0.35,2.13,0.63,1.4,0.29,22.59,28.47,28.26,458.4,61.06
8/11/2017 22:15,2.83,1.28,1.99,0.37,2.5,0.4,1.38,0.36,58.78,28.17,27.96,459.2,61.91
8/11/2017 22:30,2.29,1.02,1.61,0.27,1.75,0,0.94,0.39,29.1,28.12,27.85,459.2,62.83
8/11/2017 22:45,2.76,0.92,1.65,0.29,2.13,0,0.94,0.35,49.62,27.9,27.63,459.2,63.84
8/11/2017 23:00,2.63,1.04,1.66,0.31,2.05,0.4,1.19,0.33,72.26,27.88,27.62,459.2,63.89
8/11/2017 23:15,3.15,1.1,1.88,0.39,2.35,0.85,1.4,0.37,72.78,27.96,27.76,460.1,63.36
8/11/2017 23:30,3.46,1.28,2.44,0.52,3.25,0.85,1.88,0.49,89.5,28.07,27.92,460.1,63.74
8/11/2017 23:45,3.15,1.22,2.12,0.44,2.73,0.93,1.68,0.38,59.38,27.8,27.67,460.1,65.33
8/12/2017 0:00,2.54,1.21,1.75,0.27,1.98,0.7,1.36,0.29,55.06,27.62,27.41,460.1,66.14
8/12/2017 0:15,2.26,1.12,1.49,0.23,1.75,0,1.01,0.36,56.07,27.48,27.21,460.1,67.21
8/12/2017 0:30,2.24,0.87,1.5,0.3,1.83,0,1,0.41,77.57,27.34,27.03,460.1,68.09
8/12/2017 0:45,2.54,0.96,1.61,0.3,1.98,0,1.06,0.36,53.53,27.2,26.85,460.1,69.05
8/12/2017 1:00,2.36,1.02,1.69,0.3,1.38,0,0.84,0.33,29.49,26.72,26.44,460.1,71.09
8/12/2017 1:15,1.99,0.99,1.53,0.22,1.23,0,0.57,0.34,13.11,25.92,25.72,460.9,73.97
8/12/2017 1:30,1.97,0.73,1.35,0.31,1.08,0,0.21,0.31,9.95,25.44,25.16,460.9,76.68
8/12/2017 1:45,1.65,0.8,1.2,0.21,0.78,0,0.06,0.17,20.3,25.36,25.04,460.9,77.36
8/12/2017 2:00,1.66,0.77,1.22,0.19,1.08,0,0.14,0.29,25.02,25.36,25.07,460.9,77.63
8/12/2017 2:15,2.11,0.83,1.48,0.29,1.38,0,0.35,0.39,49.6,25.31,24.93,462,78.52
8/12/2017 2:30,1.94,0.89,1.54,0.22,1.23,0,0.34,0.38,34.03,25.19,24.85,462,78.75
8/12/2017 2:45,1.74,0.63,1.1,0.25,0.85,0,0.04,0.15,55.53,25.11,24.76,462,79.09
8/12/2017 3:00,1.04,0.52,0.78,0.13,0.48,0,0.01,0.08,58.06,25.26,24.87,462,78.68
8/12/2017 3:15,1.46,0.54,1.11,0.24,0.85,0,0.1,0.22,89.5,25.51,24.99,462.5,78.26
8/12/2017 3:30,1.19,0.34,0.7,0.21,0,0,0,0,64.27,25.58,25.05,462.5,77.52
8/12/2017 3:45,1.16,0.45,0.79,0.18,0.7,0,0.05,0.15,12.22,25.54,25.11,462.5,77.2
8/12/2017 4:00,1.3,0.62,1,0.17,0.78,0,0.11,0.22,19.6,25.22,24.87,462.5,78.04
8/12/2017 4:15,1.27,0.62,0.98,0.14,0,0,0,0,41.49,25.01,24.28,463,80.3
8/12/2017 4:30,1.77,0.98,1.41,0.19,1.08,0,0.49,0.36,7.779,24.76,24.27,463,80.9
8/12/2017 4:45,1.6,0.64,1.08,0.26,0.85,0,0.06,0.18,18.56,24.25,23.98,463,82
8/12/2017 5:00,1.09,0,0.52,0.32,0,0,0,0,78.02,24.09,23.83,463,82.7
8/12/2017 5:15,1.39,0.33,0.82,0.27,0.7,0,0.04,0.14,21.63,24.31,23.89,463.8,83
8/12/2017 5:30,1.43,0.8,1.11,0.14,0.78,0,0.06,0.19,15.15,24.26,23.93,463.8,83.1
8/12/2017 5:45,1.25,0.31,0.84,0.21,0,0,0,0,37.24,24.06,23.79,463.8,83.5
8/12/2017 6:00,1.61,0.58,1.09,0.27,0.93,0,0.17,0.28,7.597,23.94,23.72,463.8,84
8/12/2017 6:15,1.25,0.43,0.86,0.19,0.78,0,0.08,0.21,44.25,23.87,23.62,463.6,84.5
8/12/2017 6:30,1.42,0.24,0.75,0.27,0.25,0,0,0.03,78.72,23.8,23.57,463.6,84.8
8/12/2017 6:45,1.7,0.86,1.33,0.19,1.3,0,0.51,0.39,81,24.17,23.79,463.6,84.2
8/12/2017 7:00,1.72,0.87,1.34,0.21,1.08,0,0.39,0.34,85.4,24.27,23.9,463.6,83.7
8/12/2017 7:15,1.44,0.81,1.18,0.12,0.78,0,0.17,0.27,60.06,24.47,24.08,463.4,83.2
8/12/2017 7:30,1.53,0.81,1.14,0.16,1.23,0,0.53,0.36,78.79,24.71,24.51,463.4,81.8
8/12/2017 7:45,1.92,0.67,1.3,0.26,1.45,0,0.58,0.43,64.58,25.2,25.26,463.4,79.76
8/12/2017 8:00,2.06,0.49,1.28,0.32,1.6,0,0.82,0.38,93.4,25.89,26.06,463.4,77.16
8/12/2017 8:15,2.56,0.8,1.53,0.41,2.28,0,1.11,0.46,109.6,26.51,26.84,462.1,74.98
